sku,category,sub_category,brand,product_name,cost_price,mrp,launch_date,is_active
SKU000539,Sports,Cycling,Urbanite,Urbanite Cycling Premium 133,355.18,664.78,2022-09-20,Y
SKU005066,,Grooming,Copperfield,Copperfield Grooming Premium 657,276.57,636.5,2023-03-10,Y
SKU010360,Home & Kitchen,Cookware,Steelwood,Steelwood Cookware Max 529,81.07,122.57,2024-04-02,Y
SKU002488,Sports,Cricket,Northline,Northline Cricket Premium 166,1345.52,2248.57,2022-05-08,N
SKU000812,,Sandals,Kavira,Kavira Sandals Max 101,343.87,620.34,2022-07-09,Y
SKU003099,,Cycling,Orenda,Orenda Cycling Classic 675,207.81,514.05,2024-11-11,Y
SKU004644,Apparel,Men Topwear,Palladio,Palladio Men Topwear Essential 509,944.0,1832.09,2023-04-07,Y
SKU005934,,Fragrance,Zenko,Zenko Fragrance Signature 133,110.16,175.18,2022-03-20,Y
SKU002689,Electronics,Small Appliances,Orenda,Orenda Small Appliances Everyday 469,218.62,387.45,2023-07-05,Y
SKU006212,,Bottomwear,Meraki,Meraki Bottomwear Signature 732,852.0,1662.72,2023-02-18,Y
SKU009223,Apparel,Ethnic Wear,Verdant,Verdant Ethnic Wear Max 240,645.72,1088.33,2024-03-23,Y
SKU004395,,Watches,Kite & Key,Kite & Key Watches Classic 854,321.39,826.06,2025-01-11,Y
SKU004030,Electronics,Wearables,Kavira,Kavira Wearables Pro 705,888.32,1875.62,2024-07-18,Y
SKU004185,Toys,Outdoor Play,Northline,Northline Outdoor Play Premium 861,418.33,660.57,2023-07-25,Y
SKU002555,,Casual Shoes,Kite & Key,Kite & Key Casual Shoes Classic 389,341.5,828.59,2023-09-21,Y
SKU005523,Accessories,Bags,Copperfield,Copperfield Bags Lite 813,705.17,1172.77,2023-11-01,Y
SKU006499,,Learning,Auralis,Auralis Learning Max 679,556.54,1255.44,2023-07-02,Y
SKU002612,Electronics,Wearables,Urbanite,Urbanite Wearables Premium 389,121.19,226.35,2024-01-27,Y
SKU005562,Electronics,Mobile Accessories,Steelwood,Steelwood Mobile Accessories Essential 862,215.65,475.33,2023-09-05,Y
SKU004024,Beauty,Fragrance,Nimbus,Nimbus Fragrance Premium 912,190.92,399.04,2023-05-04,N
SKU010123,Furniture,Decor,Kavira,Kavira Decor Classic 586,209.73,517.57,2025-11-11,Y
SKU008881,Furniture,Storage Units,Kavira,Kavira Storage Units Signature 995,817.77,1646.23,2023-08-25,Y
SKU004221,Apparel,Ethnic Wear,Trailhead,Trailhead Ethnic Wear Signature 246,286.18,715.85,2024-07-31,Y
SKU009617,Toys,Soft Toys,Meraki,Meraki Soft Toys Premium 288,761.34,1738.69,2022-04-12,Y
SKU012165,Books,Fiction,Bluecrest,Bluecrest Fiction Essential 154,1010.91,1557.32,2024-07-20,Y
SKU009409,Footwear,Formal Shoes,Meraki,Meraki Formal Shoes Essential 329,239.22,583.43,2024-10-19,Y
SKU005752,,Small Appliances,Copperfield,Copperfield Small Appliances Classic 690,206.74,309.82,2023-01-23,Y
SKU006792,Apparel,Ethnic Wear,Zenko,Zenko Ethnic Wear Lite 414,2478.77,5897.2,2023-10-19,Y
SKU006930,Footwear,Sandals,Copperfield,Copperfield Sandals Classic 209,534.27,737.53,2025-05-07,Y
SKU008994,Books,Children,Saffron & Co,Saffron & Co Children Premium 738,607.62,1524.4,2023-08-31,N
SKU005722,Books,Fiction,Northline,Northline Fiction Lite 651,380.26,640.39,2025-07-11,Y
SKU007607,Home & Kitchen,Dining,Copperfield,Copperfield Dining Premium 141,88.6,210.86,2023-11-04,Y
SKU001167,Grocery,Packaged Food,Saffron & Co,Saffron & Co Packaged Food Classic 402,1002.56,1540.56,2024-01-17,Y
SKU005029,,Storage Units,Rivet,Rivet Storage Units Lite 533,375.19,818.77,2024-06-15,N
SKU009330,Home & Kitchen,Cookware,Orenda,Orenda Cookware Premium 692,517.84,1304.43,2023-11-23,Y
SKU005741,Books,Academic,Auralis,Auralis Academic Signature 232,1185.0,2205.59,2025-07-07,Y
SKU009501,Beauty,Makeup,Monsoon Lane,Monsoon Lane Makeup Premium 783,1090.27,2581.57,2022-05-14,Y
SKU005479,Sports,Fitness,Ficus,Ficus Fitness Everyday 179,276.78,644.3,2022-09-16,Y
SKU001434,,Health,Ficus,Ficus Health Classic 280,288.77,622.19,2023-01-15,Y
SKU009881,Sports,Yoga,Monsoon Lane,Monsoon Lane Yoga Max 192,563.4,1142.78,2022-10-31,Y
SKU010065,Apparel,Winter Wear,Steelwood,Steelwood Winter Wear Pro 505,245.54,591.04,2025-02-04,Y
SKU000938,Books,Non Fiction,Bluecrest,Bluecrest Non Fiction Max 128,1165.99,1858.82,2025-06-01,N
SKU011055,Beauty,Makeup,Kite & Key,Kite & Key Makeup Classic 147,282.74,597.84,2023-06-28,N
SKU004443,,Cookware,Orenda,Orenda Cookware Signature 746,1307.13,2775.04,2022-04-13,Y
SKU003373,,Sandals,Northline,Northline Sandals Pro 150,233.54,319.63,2024-12-30,Y
SKU011805,,Mobile Accessories,Urbanite,Urbanite Mobile Accessories Classic 307,987.81,1685.2,2024-01-09,Y
SKU012136,Home & Kitchen,Cleaning,Meraki,Meraki Cleaning Signature 913,54.68,83.0,2022-12-29,Y
SKU002408,Electronics,Small Appliances,Rivet,Rivet Small Appliances Max 161,876.13,2118.87,2022-12-30,Y
SKU012086,,Watches,Northline,Northline Watches Essential 881,300.4,493.23,2022-04-15,Y
SKU002621,Electronics,Wearables,Rivet,Rivet Wearables Everyday 321,192.97,481.25,2022-11-19,Y
SKU005063,Furniture,Tables,Ficus,Ficus Tables Max 879,643.5,1327.43,2022-03-17,Y
SKU005401,Sports,Fitness,Ficus,Ficus Fitness Pro 395,441.58,732.71,2025-02-17,Y
SKU007199,Grocery,Packaged Food,Saffron & Co,Saffron & Co Packaged Food Premium 387,135.8,198.18,2024-07-30,Y
SKU001531,,Oral Care,Copperfield,Copperfield Oral Care Premium 320,840.88,1861.2,2023-07-02,Y
SKU001198,Personal Care,Grooming,Meraki,Meraki Grooming Max 496,417.57,725.98,2023-08-07,Y
SKU004113,,Tables,Orenda,Orenda Tables Pro 428,295.15,635.98,2022-03-13,Y
SKU003027,Electronics,Small Appliances,Copperfield,Copperfield Small Appliances Signature 979,263.48,453.87,2024-02-16,Y
SKU009670,,Soft Toys,Verdant,Verdant Soft Toys Everyday 616,372.23,570.08,2022-07-03,Y
SKU000136,Electronics,Wearables,Trailhead,Trailhead Wearables Pro 584,314.24,675.33,2024-10-01,Y
SKU008639,Home & Kitchen,Cleaning,Palladio,Palladio Cleaning Premium 705,626.67,1005.16,2022-01-18,Y
SKU003910,Apparel,Men Topwear,Northline,Northline Men Topwear Lite 254,118.75,306.02,2024-01-22,N
SKU000451,Accessories,Bags,Rivet,Rivet Bags Everyday 395,1277.83,3162.1,2024-09-04,Y
SKU000048,Books,Non Fiction,Kavira,Kavira Non Fiction Lite 739,116.16,201.04,2025-06-11,Y
SKU000084,Furniture,Tables,Meraki,Meraki Tables Lite 763,531.26,1217.8,2023-10-05,Y
SKU005152,Furniture,Decor,Palladio,Palladio Decor Everyday 632,90.98,180.0,2025-11-29,Y
SKU002859,,Academic,Northline,Northline Academic Classic 494,308.38,527.17,2023-10-12,N
SKU003273,Apparel,Bottomwear,Meraki,Meraki Bottomwear Lite 516,62.62,114.06,2022-03-11,Y
SKU000829,,Tables,Verdant,Verdant Tables Max 501,470.21,719.41,2023-08-11,Y
SKU001982,Footwear,Sports Shoes,Copperfield,Copperfield Sports Shoes Pro 172,230.36,576.87,2025-08-04,N
SKU007421,Sports,Fitness,Saffron & Co,Saffron & Co Fitness Lite 971,1176.02,1823.42,2025-11-08,Y
SKU003692,Furniture,Seating,Bluecrest,Bluecrest Seating Lite 445,597.48,1476.51,2024-12-20,Y
SKU008289,,Non Fiction,Copperfield,Copperfield Non Fiction Lite 216,280.46,525.77,2024-04-02,Y
SKU006840,Personal Care,Health,Auralis,Auralis Health Pro 363,122.16,250.81,2025-01-09,Y
SKU008661,Electronics,Wearables,Rivet,Rivet Wearables Lite 231,504.12,1173.99,2022-07-13,Y
SKU000009,Furniture,Tables,Palladio,Palladio Tables Lite 668,451.42,698.63,2024-10-18,Y
SKU010235,,Beverages,Steelwood,Steelwood Beverages Classic 739,574.38,1057.14,2025-06-01,Y
SKU010733,Footwear,Formal Shoes,Palladio,Palladio Formal Shoes Premium 708,406.3,766.62,2025-05-08,Y
SKU009704,Home & Kitchen,Cleaning,Rivet,Rivet Cleaning Max 975,235.31,321.56,2025-06-19,Y
SKU011681,,Tables,Copperfield,Copperfield Tables Everyday 990,191.55,360.51,2024-07-16,Y
SKU008486,Footwear,Formal Shoes,Monsoon Lane,Monsoon Lane Formal Shoes Classic 513,160.86,405.77,2023-06-07,Y
SKU001985,Home & Kitchen,Cleaning,Kite & Key,Kite & Key Cleaning Max 245,566.21,1376.82,2023-03-23,Y
SKU000312,Accessories,Belts & Wallets,Bluecrest,Bluecrest Belts & Wallets Essential 214,1140.45,2099.07,2022-10-19,Y
SKU008778,Accessories,Watches,Verdant,Verdant Watches Everyday 758,109.8,181.97,2024-10-21,Y
SKU009603,Personal Care,Oral Care,Orenda,Orenda Oral Care Max 158,168.6,432.97,2022-02-03,Y
SKU002110,,Decor,Copperfield,Copperfield Decor Signature 617,1749.1,3949.75,2022-04-23,Y
SKU003681,Footwear,Sandals,Trailhead,Trailhead Sandals Everyday 643,1444.17,2808.24,2023-01-16,Y
SKU009323,,Tables,Kavira,Kavira Tables Signature 845,141.71,195.15,2024-12-06,Y
SKU007413,,Dining,Kavira,Kavira Dining Premium 245,123.69,210.99,2025-12-01,Y
SKU001238,Electronics,Wearables,Monsoon Lane,Monsoon Lane Wearables Pro 363,206.66,449.47,2024-08-14,Y
SKU006626,Grocery,Beverages,Rivet,Rivet Beverages Max 169,477.43,993.82,2022-07-24,N
SKU000896,Apparel,Men Topwear,Nimbus,Nimbus Men Topwear Essential 397,296.28,586.54,2022-05-11,Y
SKU006884,,Academic,Urbanite,Urbanite Academic Max 963,115.93,267.28,2023-08-26,Y
SKU008671,Beauty,Haircare,Urbanite,Urbanite Haircare Lite 220,740.11,1852.7,2023-05-16,Y
SKU003586,,Bags,Palladio,Palladio Bags Pro 617,189.08,468.94,2022-09-11,Y
SKU002953,,Small Appliances,Bluecrest,Bluecrest Small Appliances Lite 463,142.97,280.49,2025-07-18,Y
SKU011103,Grocery,Beverages,Urbanite,Urbanite Beverages Everyday 449,917.53,2053.61,2022-05-12,Y
SKU006758,Electronics,Mobile Accessories,Halcyon,Halcyon Mobile Accessories Signature 808,613.44,949.02,2025-04-29,Y
SKU002597,Footwear,Casual Shoes,Steelwood,Steelwood Casual Shoes Signature 524,604.03,1242.88,2023-07-02,Y
SKU007912,,Formal Shoes,Nimbus,Nimbus Formal Shoes Lite 436,166.68,387.7,2023-12-31,Y
SKU005184,Grocery,Packaged Food,Ficus,Ficus Packaged Food Everyday 419,1149.26,1768.5,2026-02-02,Y
SKU001784,Accessories,Eyewear,Meraki,Meraki Eyewear Max 926,107.36,237.52,2024-02-27,Y
SKU009344,,Grooming,Orenda,Orenda Grooming Pro 285,366.4,746.56,2023-08-24,Y
SKU012372,Sports,Fitness,Urbanite,Urbanite Fitness Lite 754,745.18,1746.08,2023-05-12,Y
SKU008539,Home & Kitchen,Storage,Orenda,Orenda Storage Lite 235,1952.66,3245.96,2024-02-01,Y
SKU000114,Sports,Cycling,Copperfield,Copperfield Cycling Premium 937,244.45,592.72,2024-09-21,Y
SKU004133,Sports,Cricket,Rivet,Rivet Cricket Everyday 478,52.1,116.93,2025-06-13,Y
SKU007440,,Eyewear,Trailhead,Trailhead Eyewear Lite 307,2305.1,5951.9,2022-03-26,Y
SKU002866,Sports,Cycling,Meraki,Meraki Cycling Everyday 178,310.01,480.8,2022-03-25,N
SKU002086,Furniture,Tables,Rivet,Rivet Tables Essential 663,271.81,382.85,2023-01-08,Y
SKU010738,,Snacks,Saffron & Co,Saffron & Co Snacks Classic 865,540.49,1126.99,2023-03-31,Y
SKU001086,,Tables,Auralis,Auralis Tables Everyday 153,58.34,121.82,2024-09-29,Y
SKU004869,Sports,Yoga,Copperfield,Copperfield Yoga Everyday 114,591.96,963.99,2025-03-16,Y
SKU008757,Home & Kitchen,Dining,Kavira,Kavira Dining Signature 319,1429.38,2933.15,2025-09-26,Y
SKU005329,Home & Kitchen,Cookware,Auralis,Auralis Cookware Everyday 982,278.92,616.89,2024-06-17,Y
SKU012180,Beauty,Makeup,Verdant,Verdant Makeup Lite 537,387.91,690.77,2022-10-16,Y
SKU011696,Accessories,Bags,Verdant,Verdant Bags Pro 761,412.01,557.42,2023-04-11,Y
SKU011274,Apparel,Bottomwear,Urbanite,Urbanite Bottomwear Everyday 251,260.86,424.41,2025-03-24,Y
SKU008878,,Snacks,Urbanite,Urbanite Snacks Essential 334,700.53,983.75,2025-01-30,Y
SKU011373,Apparel,Women Topwear,Kavira,Kavira Women Topwear Everyday 395,86.08,219.94,2022-09-29,Y
SKU005894,Furniture,Tables,Trailhead,Trailhead Tables Essential 342,401.45,956.86,2025-01-07,Y
SKU009498,Books,Academic,Steelwood,Steelwood Academic Classic 396,76.17,133.62,2024-08-07,Y
SKU005550,Home & Kitchen,Cleaning,Meraki,Meraki Cleaning Max 807,234.88,474.36,2025-02-28,Y
SKU006558,,Seating,Halcyon,Halcyon Seating Essential 810,506.85,1066.44,2023-01-01,N
SKU005175,,Men Topwear,Ficus,Ficus Men Topwear Pro 302,341.1,761.73,2026-01-06,Y
SKU009379,Apparel,Ethnic Wear,Northline,Northline Ethnic Wear Essential 654,55.1,112.93,2023-11-25,Y
SKU008936,Furniture,Tables,Auralis,Auralis Tables Max 255,614.78,1148.0,2023-08-09,Y
SKU008305,Footwear,Sandals,Orenda,Orenda Sandals Pro 840,309.09,530.22,2025-03-17,Y
SKU006015,Home & Kitchen,Cookware,Rivet,Rivet Cookware Classic 345,754.57,1115.98,2022-12-07,Y
SKU002484,,Storage Units,Ficus,Ficus Storage Units Lite 461,830.56,1899.16,2022-08-03,Y
SKU004451,,Ethnic Wear,Kavira,Kavira Ethnic Wear Everyday 408,128.28,182.85,2025-08-13,Y
SKU002992,Sports,Yoga,Urbanite,Urbanite Yoga Max 294,251.36,394.7,2022-11-18,Y
SKU010932,,Watches,Ficus,Ficus Watches Max 453,660.31,903.92,2025-09-30,Y
SKU005546,Sports,Fitness,Northline,Northline Fitness Signature 912,2354.71,4891.54,2022-02-02,N
SKU005228,Grocery,Beverages,Zenko,Zenko Beverages Max 423,1033.63,1589.29,2022-12-29,Y
SKU012152,Electronics,Small Appliances,Ficus,Ficus Small Appliances Everyday 834,520.06,996.22,2024-02-17,Y
SKU005273,Accessories,Watches,Nimbus,Nimbus Watches Max 664,334.61,730.06,2023-03-26,Y
SKU008961,,Children,Ficus,Ficus Children Classic 236,686.59,1254.45,2026-01-05,Y
SKU007840,Toys,Board Games,Ficus,Ficus Board Games Everyday 992,1298.9,3265.13,2025-06-07,Y
SKU007059,Electronics,Small Appliances,Northline,Northline Small Appliances Lite 211,208.58,536.15,2023-02-17,Y
SKU004771,Personal Care,Grooming,Trailhead,Trailhead Grooming Max 516,197.96,468.94,2022-07-19,Y
SKU001435,Home & Kitchen,Cleaning,Zenko,Zenko Cleaning Classic 583,275.09,384.42,2022-07-28,Y
SKU010297,Personal Care,Grooming,Kite & Key,Kite & Key Grooming Pro 316,300.17,603.87,2024-07-25,Y
SKU004790,,Casual Shoes,Trailhead,Trailhead Casual Shoes Lite 604,178.18,324.74,2023-01-31,Y
SKU003979,Apparel,Winter Wear,Northline,Northline Winter Wear Signature 896,178.8,251.52,2025-08-30,Y
SKU010832,,Learning,Kite & Key,Kite & Key Learning Max 667,1013.34,1898.06,2022-07-19,Y
SKU000100,,Dining,Urbanite,Urbanite Dining Premium 986,207.44,404.57,2022-09-22,Y
SKU004739,,Grooming,Rivet,Rivet Grooming Everyday 895,300.04,554.59,2026-01-01,Y
SKU008875,Grocery,Staples,Kavira,Kavira Staples Max 425,185.77,309.29,2025-03-12,Y
SKU002883,,Yoga,Meraki,Meraki Yoga Max 758,208.4,338.7,2022-04-14,Y
SKU011271,,Academic,Copperfield,Copperfield Academic Everyday 751,786.64,1332.36,2022-03-28,Y
SKU010196,,Bags,Bluecrest,Bluecrest Bags Max 635,262.88,465.71,2023-10-21,Y
SKU002216,,Skincare,Kite & Key,Kite & Key Skincare Pro 817,1573.46,3276.05,2023-05-19,Y
SKU011066,Sports,Cricket,Urbanite,Urbanite Cricket Classic 560,378.76,788.23,2023-12-30,Y
SKU003255,,Decor,Trailhead,Trailhead Decor Essential 889,785.69,1798.78,2024-08-25,Y
SKU000305,Footwear,Sports Shoes,Verdant,Verdant Sports Shoes Signature 366,693.11,1253.73,2025-02-22,Y
SKU005046,,Staples,Verdant,Verdant Staples Max 744,732.75,1642.22,2025-10-13,Y
SKU007769,Books,Non Fiction,Kavira,Kavira Non Fiction Classic 548,376.38,628.46,2026-02-07,Y
SKU011765,Grocery,Snacks,Northline,Northline Snacks Everyday 339,249.86,357.13,2024-08-22,Y
SKU009595,,Seating,Orenda,Orenda Seating Everyday 915,586.75,1156.75,2022-01-07,Y
SKU002632,Sports,Fitness,Palladio,Palladio Fitness Premium 759,773.44,1341.77,2024-10-06,Y
SKU001624,,Non Fiction,Monsoon Lane,Monsoon Lane Non Fiction Signature 875,314.5,501.68,2025-08-30,Y
SKU005943,,Casual Shoes,Kite & Key,Kite & Key Casual Shoes Everyday 198,411.78,610.82,2022-12-27,Y
SKU007009,,Ethnic Wear,Meraki,Meraki Ethnic Wear Lite 473,82.4,185.29,2025-02-14,Y
SKU001003,Toys,Learning,Monsoon Lane,Monsoon Lane Learning Essential 274,507.41,1212.03,2022-01-28,N
SKU009086,,Storage,Orenda,Orenda Storage Lite 643,963.15,2171.79,2023-03-23,Y
SKU012497,Home & Kitchen,Storage,Rivet,Rivet Storage Max 907,239.24,600.8,2023-07-02,Y
SKU010540,Electronics,Audio,Orenda,Orenda Audio Signature 677,700.48,1307.97,2025-04-06,Y
SKU001054,,Winter Wear,Verdant,Verdant Winter Wear Essential 876,934.7,1402.25,2025-02-10,Y
SKU012069,Apparel,Bottomwear,Steelwood,Steelwood Bottomwear Max 884,2163.03,4718.54,2023-06-22,Y
SKU004448,Personal Care,Bath,Kite & Key,Kite & Key Bath Max 828,409.5,830.61,2025-05-30,Y
SKU000435,Toys,Board Games,Orenda,Orenda Board Games Classic 576,705.75,1092.7,2023-01-26,Y
SKU004605,,Belts & Wallets,Auralis,Auralis Belts & Wallets Signature 586,980.45,2328.67,2024-11-19,Y
SKU012115,Electronics,Audio,Steelwood,Steelwood Audio Classic 601,168.47,373.94,2024-04-01,N
SKU009771,Furniture,Tables,Trailhead,Trailhead Tables Lite 477,132.36,247.67,2025-11-19,Y
SKU009964,Electronics,Audio,Halcyon,Halcyon Audio Lite 513,549.9,1309.3,2022-11-11,Y
SKU008105,Home & Kitchen,Cleaning,Zenko,Zenko Cleaning Pro 279,67.48,121.27,2022-01-25,Y
SKU008006,Furniture,Decor,Rivet,Rivet Decor Essential 306,289.62,698.77,2025-10-02,Y
SKU000750,Toys,Outdoor Play,Trailhead,Trailhead Outdoor Play Everyday 106,231.56,350.52,2024-03-06,Y
SKU000294,,Learning,Zenko,Zenko Learning Max 694,412.96,616.83,2025-11-03,Y
SKU004460,Sports,Cricket,Kite & Key,Kite & Key Cricket Signature 819,418.09,1016.67,2024-03-14,N
SKU011273,,Cycling,Monsoon Lane,Monsoon Lane Cycling Premium 148,569.77,1441.5,2024-01-08,Y
SKU000104,Electronics,Small Appliances,Steelwood,Steelwood Small Appliances Pro 427,269.39,470.92,2025-05-06,Y
SKU002761,Accessories,Belts & Wallets,Orenda,Orenda Belts & Wallets Premium 333,235.13,331.57,2022-03-15,Y
SKU002070,,Tables,Verdant,Verdant Tables Signature 817,193.35,472.51,2023-11-15,Y
SKU005917,Beauty,Makeup,Ficus,Ficus Makeup Pro 439,1117.34,2184.05,2022-11-23,Y
SKU002875,Furniture,Tables,Zenko,Zenko Tables Classic 757,395.22,872.66,2022-03-17,Y
SKU003622,Accessories,Bags,Urbanite,Urbanite Bags Everyday 487,168.42,379.84,2022-02-22,Y
SKU005219,Home & Kitchen,Storage,Auralis,Auralis Storage Max 420,209.73,342.26,2025-02-12,Y
SKU001663,,Packaged Food,Kavira,Kavira Packaged Food Signature 768,276.99,426.48,2024-08-31,Y
SKU009243,Furniture,Decor,Ficus,Ficus Decor Lite 203,496.81,1125.4,2025-08-07,Y
SKU011584,Apparel,Ethnic Wear,Trailhead,Trailhead Ethnic Wear Everyday 311,304.33,450.82,2022-08-17,Y
SKU005866,Grocery,Beverages,Rivet,Rivet Beverages Lite 245,379.71,706.18,2025-12-23,Y
SKU001644,Electronics,Audio,Rivet,Rivet Audio Essential 919,123.72,192.75,2022-09-30,Y
SKU009962,,Makeup,Trailhead,Trailhead Makeup Lite 512,296.92,592.65,2023-02-20,Y
SKU008533,Electronics,Wearables,Rivet,Rivet Wearables Classic 830,454.42,942.24,2024-08-04,Y
SKU009125,,Fitness,Steelwood,Steelwood Fitness Essential 487,289.63,737.95,2025-10-07,Y
SKU002268,Electronics,Wearables,Steelwood,Steelwood Wearables Signature 469,364.75,599.0,2024-12-21,Y
SKU003170,,Seating,Monsoon Lane,Monsoon Lane Seating Everyday 973,112.39,218.8,2025-06-17,Y
SKU002895,Beauty,Fragrance,Steelwood,Steelwood Fragrance Premium 865,72.48,116.6,2024-02-28,Y
SKU002819,Furniture,Tables,Trailhead,Trailhead Tables Everyday 217,122.77,308.11,2024-04-19,N
SKU001731,Beauty,Fragrance,Meraki,Meraki Fragrance Premium 810,338.29,794.09,2022-03-08,Y
SKU002537,Footwear,Sandals,Monsoon Lane,Monsoon Lane Sandals Max 298,316.55,741.87,2025-03-03,Y
SKU004163,Furniture,Tables,Meraki,Meraki Tables Pro 666,407.11,587.66,2023-06-22,Y
SKU009807,,Women Topwear,Ficus,Ficus Women Topwear Classic 252,356.6,828.55,2022-01-21,Y
SKU006828,,Seating,Nimbus,Nimbus Seating Everyday 569,376.03,960.02,2025-11-22,Y
SKU010022,Toys,Outdoor Play,Palladio,Palladio Outdoor Play Max 893,115.61,291.2,2023-01-17,Y
SKU000380,Grocery,Beverages,Ficus,Ficus Beverages Essential 462,830.14,1617.82,2025-12-17,Y
SKU000034,Furniture,Seating,Nimbus,Nimbus Seating Max 876,552.9,811.17,2024-05-29,Y
SKU010024,Accessories,Bags,Ficus,Ficus Bags Classic 726,1033.02,1738.16,2023-04-17,Y
SKU012028,,Cycling,Halcyon,Halcyon Cycling Pro 799,354.63,639.82,2022-10-25,Y
SKU006344,Footwear,Sandals,Verdant,Verdant Sandals Classic 322,213.4,338.81,2023-12-11,Y
SKU004668,Home & Kitchen,Dining,Kavira,Kavira Dining Pro 185,665.8,1077.31,2022-10-15,Y
SKU007278,Electronics,Small Appliances,Ficus,Ficus Small Appliances Max 159,268.32,504.82,2025-12-19,Y
SKU005114,Personal Care,Grooming,Saffron & Co,Saffron & Co Grooming Max 801,501.35,1160.99,2023-09-15,Y
SKU005708,,Wearables,Saffron & Co,Saffron & Co Wearables Pro 211,678.88,1316.47,2024-02-03,Y
SKU004537,Footwear,Casual Shoes,Palladio,Palladio Casual Shoes Essential 314,359.65,629.12,2024-08-10,Y
SKU002037,Beauty,Skincare,Trailhead,Trailhead Skincare Signature 357,193.27,411.5,2022-10-15,Y
SKU008658,,Decor,Trailhead,Trailhead Decor Lite 239,188.73,466.43,2025-08-06,Y
SKU000103,,Outdoor Play,Verdant,Verdant Outdoor Play Lite 221,399.42,581.61,2025-12-23,Y
SKU006126,Electronics,Mobile Accessories,Orenda,Orenda Mobile Accessories Classic 760,430.77,896.5,2022-09-27,Y
SKU005611,Home & Kitchen,Cleaning,Kite & Key,Kite & Key Cleaning Max 728,432.47,614.8,2022-12-05,Y
SKU006272,Footwear,Casual Shoes,Halcyon,Halcyon Casual Shoes Classic 684,316.91,635.24,2022-05-03,Y
SKU001044,Accessories,Watches,Nimbus,Nimbus Watches Everyday 744,202.38,310.88,2022-03-24,Y
SKU001684,,Belts & Wallets,Kavira,Kavira Belts & Wallets Essential 906,69.88,136.93,2025-11-29,Y
SKU005361,Electronics,Small Appliances,Bluecrest,Bluecrest Small Appliances Max 197,500.76,1039.22,2023-10-03,Y
SKU000971,Personal Care,Bath,Rivet,Rivet Bath Essential 336,991.75,1755.44,2023-08-20,Y
SKU004609,,Tables,Rivet,Rivet Tables Everyday 107,310.57,449.78,2024-08-16,N
SKU006984,Home & Kitchen,Cookware,Saffron & Co,Saffron & Co Cookware Everyday 420,135.03,242.63,2025-02-26,Y
SKU012064,,Belts & Wallets,Kavira,Kavira Belts & Wallets Premium 780,593.99,1356.28,2022-09-08,Y
SKU011839,Home & Kitchen,Dining,Orenda,Orenda Dining Signature 757,1907.55,3218.93,2022-12-20,Y
SKU001596,Books,Children,Steelwood,Steelwood Children Signature 707,394.27,726.35,2025-01-11,Y
SKU008137,Furniture,Tables,Northline,Northline Tables Classic 527,1029.84,1712.47,2022-09-07,Y
SKU009508,Electronics,Small Appliances,Auralis,Auralis Small Appliances Max 707,606.52,969.08,2023-06-09,Y
